powLv1,powLv2,powLv3,powLv4,powLv5,kelas
0.4466923242291382,0.22011666239849528,0.14467173765392188,0.10600338998438619,0.08251588573405835,A
0.44245502670882847,0.2196581333592429,0.14503885638025457,0.10749426977452446,0.08535371377714959,A
0.4469927031271394,0.2205346821195371,0.1444430282474731,0.10556467124930087,0.08246491525654939,A
0.45709013456758885,0.22189778144034777,0.1419541258124668,0.10166568946138614,0.07739226871821041,A
0.44740667957484315,0.22067367372835786,0.1438115514631145,0.10597451470052006,0.08213358053316455,A
0.4445481684525081,0.22006091213609116,0.14469499124881774,0.10695724301020285,0.08373868515238009,A
0.4519233355655649,0.2213473372028676,0.14371309652295847,0.10365438079619438,0.07936184991241467,A
0.4508664739097245,0.2213436970796589,0.14344184716676103,0.1039802594590563,0.08036772238479935,A
0.44446341245073817,0.2197771999475373,0.14494702721608183,0.10707185103915762,0.08374050934648511,A
0.4411915849025814,0.21952060309707497,0.14541669033905857,0.10803282210934463,0.08583829955194032,A
0.44495852135327096,0.22019779339178192,0.1446119123124083,0.10679034819792989,0.08344142474460886,A
0.443899905532677,0.22002625455467445,0.1447255744717397,0.1067219021056807,0.0846263633352281,A
0.4450339803536601,0.22018813968876041,0.14456485042520834,0.1066800481864771,0.08353298134589411,A
0.4438016595613055,0.22009171967669483,0.14483639738020654,0.10708608469949028,0.084184138682303,A
0.44712633576833255,0.22059435417264517,0.1443156671979823,0.10562654339370225,0.08233709946733787,A
0.446304318967781,0.2201798592868999,0.14406765701351418,0.10627608332711581,0.0831720814046891,A
0.444878529816306,0.22033146994900715,0.14436969802382701,0.10689547245204108,0.08352482975881875,A
0.4469024852647728,0.22041202628786163,0.1446066955737839,0.10552990343264022,0.08254888944094142,A
0.4443752112702456,0.21985737603224662,0.14503939770735794,0.1068124851742514,0.08391552981589843,A
0.45147164102141263,0.2211472897435998,0.1428805136641631,0.10340422914384506,0.08109632642697939,A
0.44640529550103913,0.22023401667122744,0.14421423135053357,0.10640332721147974,0.08274312926572003,A
0.4467088584808688,0.22013253107255337,0.1441677388529494,0.10649197225628367,0.08249889933734467,A
0.45212074483822084,0.22065877121417232,0.14342820128921216,0.1037174671197138,0.08007481553868083,A
0.4631052642096254,0.22058751503450702,0.14000294910777727,0.09978315307162373,0.0765211185764666,A
0.447128937995719,0.22091056852800897,0.14416239597118713,0.10536997397614332,0.0824281235289415,A
0.4505097245933353,0.2203139117381248,0.14340865006111497,0.1043060540028361,0.08146165960458868,A
0.4618533160951478,0.22297943223406305,0.14012744355598047,0.09997019790319932,0.07506961021160931,A
0.43933391505805597,0.21920985315731742,0.14582048819375945,0.10885217213166745,0.08678357145919972,A
0.4604668344099055,0.22148868852526332,0.14098667157322473,0.10072385045715199,0.07633395503445445,A
0.44717861534259157,0.21936070053015588,0.1438874517560826,0.10598117155834288,0.08359206081282695,A
0.4458355885971505,0.22055000745072817,0.14414373150142507,0.10646856157755932,0.08300211087313694,A
0.45211480843569657,0.22074338469036248,0.14310383737802262,0.10439569187997738,0.07964227761594095,A
0.4417047362060941,0.21949753190048732,0.14494959675233188,0.10797631313755036,0.0858718220035364,A
0.4469776043912369,0.21985450618262503,0.14407748180449764,0.10603364656960496,0.08305676105203542,A
0.44391809807526816,0.21987851348057214,0.1445963916561732,0.10731494484444656,0.08429205194353996,A
0.4475372118648934,0.22033586953334738,0.14406720200930054,0.10578532943356243,0.08227438715889615,A
0.44792791611648225,0.22051719151055096,0.14432287400925314,0.1054759654355414,0.08175605292817222,A
0.43807974853740295,0.21896655726932,0.14592123414766062,0.10947971955702011,0.0875527404885963,A
0.4444517263241077,0.2200777545170329,0.1446112517641936,0.10709962081858579,0.08375964657607997,A
0.43958185523759274,0.2191032160888715,0.14562027619600837,0.10883687261970353,0.08685777985782385,A
0.4464716194713428,0.22024182118075383,0.14467154823171263,0.10538504456558279,0.08322996655060796,A
0.43803615739853863,0.21896417615889222,0.14595956841370689,0.10947286790806582,0.08756723012079644,A
0.45247171746626497,0.22156445275311146,0.142640993240775,0.10343890932767706,0.0798839272121715,A
0.4518720458074088,0.2215319462614944,0.14310012330996955,0.1038153002509008,0.07968058437022642,A
0.4491191083063987,0.2213184708649662,0.1439134085188201,0.1046147768986211,0.08103423541119391,A
0.44700193159752855,0.22030489992586397,0.1443511478714201,0.10559389248466126,0.08274812812052605,A
0.4408461415582769,0.21941042676366476,0.14517942950618545,0.10855417143546627,0.08600983073640661,A
0.44943232667861105,0.2213356716082254,0.14340864185370572,0.10428634389842414,0.08153701596103373,A
0.43912102688289595,0.2191707373249329,0.14573337355425003,0.10899510961520796,0.08697975262271307,A
0.44728948325661116,0.2207041721923024,0.14397068096737312,0.10603633179128663,0.08199933179242683,A
0.4532595817546553,0.22081421600757414,0.14259349060608795,0.10330016999099423,0.0800325416406884,A
0.46124914374952264,0.22297058542198833,0.1419507908790322,0.09961039743362046,0.07421908251583628,A
0.44715183152337035,0.22071045799932246,0.14406275396381002,0.10585518775111151,0.08221976876238561,A
0.44520410073593764,0.22031763277044378,0.1446716890136468,0.10665086375140291,0.08315571372856888,A
0.4518633175865486,0.22117922786604632,0.14344496961067213,0.10369940109134161,0.0798130838453913,A
0.4485775497124235,0.2209743815750875,0.14369785634941276,0.10489137159437052,0.08185884076870559,A
0.4458707319494982,0.2204541749173065,0.14444212970157147,0.10619986974795341,0.08303309368367041,A
0.45367185291787154,0.2207948460634478,0.14202132522355573,0.10385641526554447,0.0796555605295804,A
0.44591556538572247,0.2203542436496319,0.1447020879394443,0.10611618680520794,0.08291191621999333,A
0.4394304735763689,0.2193176523259036,0.14557313378736886,0.10891101221156504,0.08676772809879363,A
0.43802564031461283,0.2189745880162298,0.1459452985381516,0.1094872940081149,0.08756717912289091,A
0.44697346411373234,0.22022289083274205,0.14433280024380174,0.10583403115682694,0.08263681365289689,A
0.4463534215447772,0.22052128406912466,0.14437097153455816,0.10589109161112249,0.08286323124041754,A
0.44720427806263635,0.22060953270510694,0.14382442613882448,0.10594255209415522,0.0824192109992771,A
0.4605864195921831,0.22295381027265945,0.14194279338488022,0.09999390110660054,0.07452307564367665,A
0.45163860890053426,0.2214479190425045,0.14396241864209863,0.1040221056227917,0.07892894779207092,A
0.446407763286337,0.220737906979123,0.14474331332447377,0.10564849189891384,0.08246252451115235,A
0.4497303860978221,0.22092101202729675,0.14318024427359943,0.10503474595802359,0.08113361164325805,A
0.44789593140312056,0.22057540241921408,0.14434625091518244,0.10522546609380552,0.08195694916867738,A
0.44714486993040375,0.22016944057705617,0.14458010056685464,0.10589801495944677,0.08220757396623864,A
0.44544226662261305,0.22046833463520565,0.14460798945034,0.10655326599175684,0.08292814330008437,A
0.4545191274754513,0.22208186044923628,0.14246381247233555,0.10266088527904423,0.07827431432393252,A
0.438424759535198,0.2190606616052311,0.14580352993518134,0.1093226092917226,0.08738843963266697,A
0.4474687314499113,0.22057265997096437,0.14411751566854886,0.10565256831996109,0.08218852459061439,A
0.4472242765083596,0.22051318412934434,0.14425690581642373,0.10474511218013405,0.08326052136573842,A
0.4483423480974973,0.22078037971979403,0.1438060925457609,0.10525914658962704,0.0818120330473208,A
0.4489110296286316,0.22127532011086348,0.14371724985592874,0.1053364232735151,0.08075997713106109,A
0.459795910381567,0.22280512721804013,0.14134579294793598,0.10018642367996419,0.07586674577249275,A
0.4511976084580131,0.22124164817781125,0.14342532744164177,0.1037257838241749,0.08040963209835897,A
0.4382551354190995,0.21894462071971763,0.14586700775889405,0.10943347245140282,0.08749976365088599,A
0.4487856595467614,0.2205173119140771,0.14400493226774844,0.10538227956047501,0.08130981671093805,A
0.45502737609665694,0.22132553975968275,0.14290335446137786,0.1024869658427783,0.07825676383950426,A
0.43936676410173764,0.2190640214783117,0.1456971032062886,0.10903837727117771,0.08683373394248452,A
0.44781292446346393,0.2207697605495974,0.14424891204047902,0.10548747439687384,0.08168092854958589,A
0.45075958794074555,0.22054405301359165,0.14328281418617786,0.10489915249768154,0.08051439236180342,A
0.4407734696141402,0.21939462636571153,0.14529310945534007,0.10839956503466133,0.08613922953014679,A
0.4526860005153694,0.2210067761838047,0.1432572809108528,0.10416202814735694,0.07888791424261607,A
0.44930851104940855,0.22083251292790504,0.1440533744646738,0.10518223647987618,0.08062336507813653,A
0.44412912613085354,0.22013334026939255,0.14471817321186478,0.1069946650573465,0.0840246953305426,A
0.4551039872200849,0.22227621038614495,0.1425134730869161,0.10129990829333643,0.07880642101351765,A
0.44564448953719793,0.2200939401293983,0.14472297308256774,0.10645587920547835,0.08308271804535777,A
0.4488600479232025,0.22076933984827382,0.1441763502533646,0.10464959814659061,0.08154466382856847,A
0.45483555679130133,0.2223907222851297,0.14276436085709343,0.10223484852504668,0.07777451154142896,A
